"GeneID","geneSymbol","chr","strand","exonStart_0base","exonEnd","upstreamES","upstreamEE","downstreamES","downstreamEE","IJC_SAMPLE_1","SJC_SAMPLE_1","IJC_SAMPLE_2","SJC_SAMPLE_2","IncFormLen","SkipFormLen","PValue","FDR","IncLevel1","IncLevel2","IncLevelDifference"
"ENSG00000182923","CEP63","3","+",134559149,134559429,134551925,134552012,134561376,134561895,"209,153,191","193,195,237","36,80,100","168,201,217",429,149,2.27e-05,0.002901078,"0.273,0.214,0.219","0.069,0.121,0.138",0.126
"ENSG00000100722","ZC3H14","14","+",88596733,88596808,88577984,88578140,88607242,88607363,"472,433,468","55,60,57","350,446,333","93,97,105",224,149,0.000638493,0.04700436,"0.851,0.828,0.845","0.715,0.754,0.678",0.126
"ENSG00000133030","MPRIP","17","+",17180606,17180669,17180002,17180088,17184822,17185560,"160,418,061,886","85,158,154","208,719,321,930","265,465,469",212,149,4.61e-06,0.000734124,"0.93,0.889,0.896","0.847,0.745,0.743",0.127
"ENSG00000174373","RALGAPA1","14","-",35548507,35548538,35538351,35539690,35549109,35549234,"42,45,46","1,0,0","56,106,64","11,15,4",180,149,0.00049217,0.038682864,"0.972,1.0,1.0","0.808,0.854,0.93",0.127
"ENSG00000137821","LRRC49","15","+",70898366,70898455,70895600,70895936,70900921,70900951,"24,12,13","58,101,59","1,1,0","80,113,75",238,149,0.000220822,0.019712798,"0.206,0.069,0.121","0.008,0.006,0.0",0.127
"ENSG00000127603","MACF1","1","+",39480919,39481030,39479797,39480009,39484600,39484730,"758,875,999","110,212,471,369","329,501,364","96,513,661,277",260,149,3.29e-07,6.66e-05,"0.283,0.287,0.295","0.163,0.174,0.14",0.129
"ENSG00000093183","SEC22C","3","-",42563764,42563980,42563522,42563686,42568864,42569073,"146,141,95","234,170,137","51,89,41","271,190,269",365,149,3.99e-06,0.000650533,"0.203,0.253,0.221","0.071,0.161,0.059",0.129
"ENSG00000197535","MYO5A","15","-",52337809,52337884,52336462,52336556,52340195,52340394,"61,74,68","241,188,174","22,11,17","207,209,151",224,149,1.26e-06,0.000226714,"0.144,0.207,0.206","0.066,0.034,0.07",0.129
"ENSG00000145014","TMEM44","3","-",194625896,194625926,194623528,194623695,194628382,194628509,"46,54,81","0,0,0","75,108,97","8,15,12",179,149,0.000268865,0.023175064,"1.0,1.0,1.0","0.886,0.857,0.871",0.129
"ENSG00000101363","MANBAL","20","+",37298762,37298879,37296895,37297534,37301207,37301413,"532,495,415","44,13,10","765,788,643","127,95,89",266,149,4.53e-06,0.000725763,"0.871,0.955,0.959","0.771,0.823,0.802",0.13
"ENSG00000155229","MMS19","10","-",97461495,97461622,97460906,97461007,97461827,97461896,"278,282,289","7,10,0","209,198,209","10,24,34",276,149,0.00017602,0.016341014,"0.955,0.938,1.0","0.919,0.817,0.768",0.13
"ENSG00000123562","MORF4L2","X","-",103678498,103678620,103676825,103677051,103685170,103685260,"374,539,383,491","15,25,27","199,229,512,273","223,193,216",271,149,0,0,"0.993,0.989,0.986","0.831,0.894,0.853",0.13
"ENSG00000100376","FAM118A","22","+",45337833,45337968,45336394,45336411,45340385,45340882,"30,41,59","100,108,175","3,8,18","134,298,282",284,149,8.33e-10,2.68e-07,"0.136,0.166,0.15","0.012,0.014,0.032",0.131
"ENSG00000092841","MYL6","12","+",56160625,56160670,56160242,56160320,56161386,56161550,"195,501,781,116,615","159,621,663,015,401","171,571,742,015,851","247,862,692,026,207",194,149,3.14e-05,0.003838645,"0.485,0.451,0.453","0.347,0.332,0.317",0.131
"ENSG00000041982","TNC","9","-",115048259,115048532,115042218,115042341,115057152,115057425,"220,832,171,579","80,89,64","5,851,101,560","51,96,72",422,149,7.72e-07,0.000145265,"0.907,0.927,0.897","0.802,0.802,0.733",0.131
"ENSG00000168785","TSPAN5","4","-",98486737,98486884,98482004,98482175,98507677,98507728,"200,233,148","5,0,6","241,227,135","17,20,22",296,149,0.000329501,0.02770447,"0.953,1.0,0.925","0.877,0.851,0.755",0.132
"ENSG00000099290","WASHC2A","10","+",50117905,50118058,50113894,50113997,50119586,50119769,"548,350,338","0,6,4","430,454,377","30,35,45",302,149,6.09e-10,1.99e-07,"1.0,0.966,0.977","0.876,0.865,0.805",0.132
"ENSG00000076928","ARHGEF1","19","+",41906456,41906620,41905938,41906025,41906702,41906803,"441,644,685","11,0,12","313,474,471","30,30,56",313,149,6.41e-09,1.83e-06,"0.95,1.0,0.965","0.832,0.883,0.8",0.133
"ENSG00000132716","DCAF8","1","-",160220458,160220691,160218848,160218968,160222650,160222781,"126,197,225","207,173,210","106,198,162","308,406,466",382,149,0.000276038,0.023543901,"0.192,0.308,0.295","0.118,0.16,0.119",0.133
"ENSG00000105383","CD33","19","+",51226308,51226356,51225802,51226081,51235156,51235253,"37,25,53","1,0,0","70,93,143","10,13,15",197,149,3.89e-05,0.004628228,"0.965,1.0,1.0","0.841,0.844,0.878",0.134
"ENSG00000145216","FIP1L1","4","+",53452919,53453142,53444047,53444103,53458652,53458790,"496,596,619","9,0,0","504,714,634","53,22,51",372,149,4.56e-09,1.32e-06,"0.957,1.0,1.0","0.792,0.929,0.833",0.134
"ENSG00000144559","TAMM41","3","-",11833002,11833151,11829713,11829864,11839221,11839314,"24,13,29","41,70,58","12,4,5","96,79,119",298,149,0.000360383,0.029687326,"0.226,0.085,0.2","0.059,0.025,0.021",0.135
"ENSG00000028116","VRK2","2","+",58154753,58154802,58146315,58146474,58159348,58159871,"62,67,66","143,188,184","25,33,49","260,346,245",198,149,6.3e-06,0.000971221,"0.246,0.211,0.213","0.067,0.067,0.131",0.135
"ENSG00000162910","MRPL55","1","-",228108436,228109021,228108246,228108321,228109148,228109278,"233,216,170","1,0,0","188,323,349","7,11,11",734,149,0.000128378,0.012620213,"0.979,1.0,1.0","0.845,0.856,0.866",0.137
"ENSG00000114388","NPRL2","3","-",50349664,50349828,50349385,50349494,50349930,50350022,"110,177,158","1,0,0","167,254,198","22,9,16",313,149,1.46e-05,0.002011349,"0.981,1.0,1.0","0.783,0.931,0.855",0.137
"ENSG00000225470","JPX","X","+",73946998,73947374,73944583,73944662,73998767,73998844,"189,244,244","2,6,0","203,269,204","9,19,14",525,149,0.000369882,0.030354548,"0.964,0.92,1.0","0.865,0.801,0.805",0.138
"ENSG00000117305","HMGCL","1","-",23814189,23814338,23808134,23808323,23816674,23816770,"268,312,212","0,14,4","268,294,239","19,35,33",298,149,2.6e-05,0.003235367,"1.0,0.918,0.964","0.876,0.808,0.784",0.138
"ENSG00000124786","SLC35B3","6","-",8434384,8434430,8429863,8430157,8435342,8435611,"160,167,151","0,0,18","164,174,95","19,44,15",195,149,0.000103271,0.010486096,"1.0,1.0,0.865","0.868,0.751,0.829",0.139
"ENSG00000171302","CANT1","17","-",78998147,78998286,78997839,78997963,79009663,79009778,"20,34,18","69,98,28","4,7,2","72,86,23",288,149,0.000345358,0.028667396,"0.13,0.152,0.25","0.028,0.04,0.043",0.14
"ENSG00000164347","GFM2","5","-",74730601,74730775,74725940,74726126,74733021,74733098,"8,14,9","17,43,21","0,1,3","27,37,32",323,149,0.000443659,0.035601041,"0.178,0.131,0.165","0.0,0.012,0.041",0.14
"ENSG00000117448","AKR1A1","1","+",45552435,45552563,45550542,45551155,45566568,45566688,"133,143,94","0,0,3","105,81,84","19,13,0",277,149,0.000563741,0.042622831,"1.0,1.0,0.944","0.748,0.77,1.0",0.142
"ENSG00000147419","CCDC25","8","-",27756718,27756770,27752511,27752587,27762418,27762458,"451,376,315","4,20,7","306,329,249","69,48,30",201,149,2.74e-09,8.26e-07,"0.988,0.933,0.971","0.767,0.836,0.86",0.143
"ENSG00000075151","EIF4G3","1","-",21001198,21001312,20981047,20981227,21002712,21002808,"59,80,36","116,115,65","40,40,34","144,279,161",263,149,9.29e-06,0.001349107,"0.224,0.283,0.239","0.136,0.075,0.107",0.143
"ENSG00000181924","COA4","11","-",73876478,73876575,73872996,73873394,73876756,73876843,"78,77,95","166,135,192","52,28,29","222,251,168",246,149,1.77e-06,0.000306775,"0.222,0.257,0.231","0.124,0.063,0.095",0.143
"ENSG00000156976","EIF4A2","3","+",186788309,186788416,186787802,186787882,186789124,186789881,"10,721,179,888","11,691,083,864","595,638,535","98,412,761,296",256,149,3.28e-07,6.66e-05,"0.348,0.388,0.374","0.26,0.225,0.194",0.144
"ENSG00000185947","ZNF267","16","+",31890206,31890250,31885160,31885256,31914475,31914558,"60,68,76","319,264,231","12,5,1","216,237,181",193,149,1e-12,4.54e-10,"0.127,0.166,0.203","0.041,0.016,0.004",0.145
"ENSG00000117305","HMGCL","1","-",23810735,23810799,23808134,23808323,23816674,23816770,"175,169,174","0,14,4","162,164,194","19,35,33",213,149,1.56e-05,0.002128385,"1.0,0.894,0.968","0.856,0.766,0.804",0.145
"ENSG00000106852","LHX6","9","-",122209613,122209717,122202576,122204780,122213605,122213780,"23,20,48","0,0,2","66,54,83","14,4,7",253,149,0.000299876,0.025476934,"1.0,1.0,0.934","0.735,0.888,0.875",0.145
"ENSG00000072110","ACTN1","14","-",68878988,68879069,68878457,68878523,68879961,68880108,"8,061,087,789","164,153,131","9,411,390,994","427,399,326",230,149,4.13e-05,0.004854148,"0.761,0.822,0.796","0.588,0.693,0.664",0.145
"ENSG00000140367","UBE2Q2","15","+",75859877,75859982,75854385,75854487,75868950,75869010,"177,255,212","8,0,13","116,170,114","7,30,27",254,149,0.000501512,0.039133586,"0.928,1.0,0.905","0.907,0.769,0.712",0.148
"ENSG00000120318","ARAP3","5","-",141655361,141655400,141653400,141654435,141655620,141655758,"146,224,238","14,13,15","128,232,232","22,47,83",188,149,4.31e-05,0.005020876,"0.892,0.932,0.926","0.822,0.796,0.689",0.148
"ENSG00000137965","IFI44","1","+",78662703,78662878,78659311,78659483,78663764,78663897,"9,231,019,990","0,15,27","630,695,732","66,56,83",324,149,2.11e-14,1.2e-11,"1.0,0.969,0.944","0.814,0.851,0.802",0.149
"ENSG00000133612","AGAP3","7","+",151120519,151120745,151119986,151120145,151122724,151122878,"261,300,361","110,146,203","186,169,191","155,153,203",375,149,0.000275062,0.023491456,"0.485,0.449,0.414","0.323,0.305,0.272",0.149
"ENSG00000157823","AP3S2","15","-",89877305,89877424,89871474,89871546,89888520,89888632,"174,153,99","270,247,172","32,48,33","216,159,180",268,149,6.33e-08,1.45e-05,"0.264,0.256,0.242","0.076,0.144,0.092",0.15
"ENSG00000185418","TARSL2","15","-",101699330,101699435,101685895,101686062,101701085,101701184,"19,30,32","55,62,43","16,22,26","134,164,132",254,149,0.000636081,0.046910761,"0.169,0.221,0.304","0.065,0.073,0.104",0.151
"ENSG00000123130","ACOT9","X","-",23734340,23734367,23733171,23733217,23735918,23736016,"247,264,190","23,34,16","92,177,119","33,38,38",176,149,0.000520216,0.040255219,"0.901,0.868,0.91","0.702,0.798,0.726",0.151
"ENSG00000143398","PIP5K1A","1","+",151242437,151242567,151239954,151240039,151246919,151246965,"517,441,404","5,3,3","383,412,348","35,40,46",279,149,2.3e-13,1.16e-10,"0.982,0.987,0.986","0.854,0.846,0.802",0.151
"ENSG00000147383","NSDHL","X","+",152831633,152831700,152830966,152831117,152846281,152846432,"68,55,46","112,103,102","40,39,9","150,153,139",216,149,0.000162124,0.015335294,"0.295,0.269,0.237","0.155,0.15,0.043",0.151
"ENSG00000166352","C11orf74","11","+",36633283,36633438,36610080,36610239,36648015,36648155,"395,400,441","98,67,80","415,494,578","164,180,230",304,149,0.000158154,0.015047323,"0.664,0.745,0.73","0.554,0.574,0.552",0.153
"ENSG00000120549","KIAA1217","10","+",24542882,24544481,24542692,24542770,24544980,24545103,"307,632,623,037","67,71,81","166,133,042,477","101,131,124",1748,149,0.000102351,0.010423776,"0.796,0.797,0.762","0.584,0.683,0.63",0.153
"ENSG00000136270","TBRG4","7","-",45104537,45104709,45103030,45103443,45105440,45105478,"476,384,334","45,28,36","298,289,377","70,73,64",321,149,0.00011071,0.011135669,"0.831,0.864,0.812","0.664,0.648,0.732",0.154
"ENSG00000284024","HSPA14","10","+",14842133,14842846,14840074,14840157,14843370,14847018,"355,393,218","0,0,6","270,269,139","10,10,8",862,149,0.000344456,0.028629003,"1.0,1.0,0.863","0.824,0.823,0.75",0.155
"ENSG00000133627","ACTR3B","7","+",152811696,152811733,152801620,152801731,152814549,152814645,"18,19,15","63,40,77","11,14,4","154,172,192",186,149,0.000193979,0.017705128,"0.186,0.276,0.135","0.054,0.061,0.016",0.155
"ENSG00000128805","ARHGAP22","10","-",48479635,48479764,48459683,48459891,48555462,48555550,"273,381,281","38,0,0","394,415,393","60,75,52",278,149,1.08e-06,0.000197521,"0.794,1.0,1.0","0.779,0.748,0.802",0.155
"ENSG00000028116","VRK2","2","+",58154758,58154802,58146315,58146474,58159348,58159840,"63,78,58","143,188,184","34,15,37","260,346,245",193,149,8.35e-09,2.3e-06,"0.254,0.243,0.196","0.092,0.032,0.104",0.155
"ENSG00000156976","EIF4A2","3","+",186788309,186788420,186787802,186787882,186789124,186789291,"138,815,121,166","11,691,083,864","728,869,702","98,412,761,296",260,149,7.16e-08,1.62e-05,"0.405,0.444,0.436","0.298,0.281,0.237",0.156
"ENSG00000026508","CD44","11","+",35211245,35211449,35189834,35189972,35214851,35214861,"136,712,901,367","144,115,71","397,389,284","78,78,56",353,149,4.15e-06,0.000671786,"0.8,0.826,0.89","0.682,0.678,0.682",0.158
"ENSG00000157168","NRG1","8","+",32742007,32742075,32727948,32728078,32742674,32743224,"308,108,174","438,199,250","75,78,35","306,236,186",217,149,2.07e-07,4.34e-05,"0.326,0.271,0.323","0.144,0.185,0.114",0.159
"ENSG00000124731","TREM1","6","-",41280960,41281153,41275203,41276230,41282394,41282751,"113,72,141","0,0,0","273,130,196","20,11,18",342,149,2.25e-08,5.57e-06,"1.0,1.0,1.0","0.856,0.837,0.826",0.16
"ENSG00000005801","ZNF195","11","-",3361975,3362032,3361742,3361889,3370974,3371070,"3,9,16","19,23,34","0,2,2","29,24,39",206,149,0.000142855,0.013875743,"0.102,0.221,0.254","0.0,0.057,0.036",0.161
"ENSG00000170004","CHD3","17","+",7907600,7907702,7907352,7907488,7907893,7908019,"540,595,412","176,209,152","458,704,494","307,360,443",251,149,0.000620757,0.046063429,"0.646,0.628,0.617","0.47,0.537,0.398",0.162
"ENSG00000041982","TNC","9","-",115048259,115048532,115042218,115042341,115063795,115064068,"11,551,746,869","5,9,9","285,561,294","32,23,25",422,149,1.59e-09,4.92e-07,"0.988,0.986,0.972","0.759,0.896,0.806",0.162
"ENSG00000041982","TNC","9","-",115052739,115053015,115042218,115042341,115057152,115057425,"80,125,56","80,89,64","9,76,13","51,96,72",425,149,0.000249543,0.021915984,"0.26,0.33,0.235","0.058,0.217,0.06",0.163
"ENSG00000259431","THTPA","14","+",23556742,23557304,23556006,23556343,23558694,23559574,"133,222,131","1,2,4","176,365,324","13,27,14",711,149,0.000492161,0.038682864,"0.965,0.959,0.873","0.739,0.739,0.829",0.163
"ENSG00000261742","LINC00922","16","-",65356430,65356489,65354242,65354301,65363210,65363291,"91,82,102","0,1,1","90,71,163","10,25,7",208,149,0.000312341,0.026363866,"1.0,0.983,0.986","0.866,0.67,0.943",0.163
"ENSG00000165801","ARHGEF40","14","+",21087319,21087463,21087000,21087105,21087967,21088098,"176,211,222","14,13,2","264,410,389","44,72,64",293,149,7.82e-06,0.001161497,"0.865,0.892,0.983","0.753,0.743,0.756",0.163
"ENSG00000102878","HSF4","16","+",67169278,67169348,67169035,67169101,67169630,67169781,"10,134,87","7,0,0","36,114,160","11,43,54",219,149,0.000142468,0.013858752,"0.493,1.0,1.0","0.69,0.643,0.668",0.164
"ENSG00000111731","C2CD5","12","-",22458483,22458585,22456970,22457161,22469708,22469795,"26,36,14","56,43,30","18,27,14","108,121,119",251,149,0.000376455,0.030816245,"0.216,0.332,0.217","0.09,0.117,0.065",0.164
"ENSG00000111725","PRKAB1","12","+",119671494,119671668,119668149,119668403,119672300,119672427,"39,39,22","74,52,40","4,6,11","96,71,43",323,149,1.27e-07,2.77e-05,"0.196,0.257,0.202","0.019,0.038,0.106",0.164
"ENSG00000133612","AGAP3","7","+",151120519,151120567,151119986,151120145,151123793,151123886,"18,28,38","79,87,59","8,14,12","133,163,119",197,149,0.00011782,0.011796116,"0.147,0.196,0.328","0.044,0.061,0.071",0.165
"ENSG00000114956","DGUOK","2","+",73957124,73957240,73946718,73946906,73958145,73958245,"138,713,881,370","342,390,332","112,411,691,218","564,625,629",265,149,1.11e-07,2.43e-05,"0.695,0.667,0.699","0.528,0.513,0.521",0.166
"ENSG00000114388","NPRL2","3","-",50349664,50349828,50349385,50349490,50349930,50350022,"38,66,56","0,1,0","35,94,58","2,11,8",313,149,6.22e-05,0.006783518,"1.0,0.969,1.0","0.893,0.803,0.775",0.166
"ENSG00000078018","MAP2","2","+",209692624,209696350,209680749,209680827,209700276,209700338,"154,182,59","29,22,8","58,106,54","59,83,42",3875,149,8.63e-09,2.35e-06,"0.17,0.241,0.221","0.036,0.047,0.047",0.167
"ENSG00000163686","ABHD6","3","+",58249877,58249942,58237505,58237916,58256561,58256705,"66,61,33","3,3,0","76,97,71","7,22,18",214,149,0.000499599,0.039078033,"0.939,0.934,1.0","0.883,0.754,0.733",0.168
"ENSG00000078018","MAP2","2","+",209692636,209696350,209680749,209680827,209700276,209700338,"154,182,59","29,22,8","58,106,52","59,83,42",3863,149,6.6e-09,1.87e-06,"0.17,0.242,0.221","0.037,0.047,0.046",0.168
"ENSG00000171103","TRMT61B","2","-",28861117,28861308,28852407,28852499,28869578,28870295,"194,179,195","2,3,0","162,253,145","33,12,11",340,149,6.6e-06,0.001012929,"0.977,0.963,1.0","0.683,0.902,0.852",0.168
"ENSG00000121931","LRIF1","1","-",110951287,110952815,110949850,110950123,110963620,110964079,"13,441,259,870","112,70,79","818,992,741","122,170,96",1677,149,0.000441525,0.035473501,"0.516,0.615,0.495","0.373,0.341,0.407",0.168
"ENSG00000026508","CD44","11","+",35211245,35211449,35198120,35198246,35214851,35214861,"136,612,891,367","100,72,65","397,396,284","60,79,48",353,149,2.46e-08,6.02e-06,"0.852,0.883,0.899","0.736,0.679,0.714",0.168
"ENSG00000138172","CALHM2","10","-",103451082,103451285,103449386,103450099,103452155,103452318,"150,136,157","0,1,0","210,208,179","17,16,20",352,149,4.39e-09,1.29e-06,"1.0,0.983,1.0","0.839,0.846,0.791",0.169
"ENSG00000114107","CEP70","3","-",138572858,138572932,138571265,138571356,138591853,138591956,"93,148,110","0,2,2","113,144,137","23,20,16",223,149,1.92e-08,4.82e-06,"1.0,0.98,0.974","0.767,0.828,0.851",0.169
"ENSG00000114993","RTKN","2","-",74428630,74428737,74427423,74427592,74428847,74428942,"45,70,63","0,0,0","72,86,75","9,2,18",256,149,0.000372315,0.030515754,"1.0,1.0,1.0","0.823,0.962,0.708",0.169
"ENSG00000128641","MYO1B","2","+",191402631,191402718,191400381,191400468,191408114,191408189,"682,513,527","128,142,161","798,875,889","421,475,462",236,149,2.75e-06,0.000460319,"0.771,0.695,0.674","0.545,0.538,0.549",0.169
"ENSG00000135541","AHI1","6","-",135290422,135290525,135283531,135285647,135300499,135300558,"277,304,264","12,9,7","246,383,480","46,66,73",252,149,8.6e-10,2.74e-07,"0.932,0.952,0.957","0.76,0.774,0.795",0.171
"ENSG00000124508","BTN2A2","6","+",26385142,26385362,26383791,26383915,26388012,26388159,"107,64,43","2,0,0","45,111,104","7,14,2",369,149,0.000572089,0.043035827,"0.956,1.0,1.0","0.722,0.762,0.955",0.172
"ENSG00000041982","TNC","9","-",115064646,115064919,115046409,115046682,115073602,115073866,"265,835,181,871","85,21,43","139,227,141,344","197,197,133",422,149,1.11e-16,7.37e-14,"0.917,0.983,0.939","0.714,0.829,0.781",0.172
"ENSG00000136560","TANK","2","+",161161284,161161412,161160343,161160484,161179613,161179761,"36,59,31","71,68,59","20,39,11","144,164,109",277,149,3.96e-06,0.000648434,"0.214,0.318,0.22","0.07,0.113,0.051",0.173
"ENSG00000004660","CAMKK1","17","-",3882256,3882370,3881626,3881648,3882527,3882564,"35,16,21","48,40,37","2,24,11","70,110,79",263,149,7.72e-05,0.00823763,"0.292,0.185,0.243","0.016,0.11,0.073",0.174
"ENSG00000165501","LRR1","14","+",49607399,49608121,49602369,49602468,49614255,49614671,"646,637,640","182,144,195","226,181,142","131,110,97",871,149,4.19e-07,8.39e-05,"0.378,0.431,0.36","0.228,0.22,0.2",0.174
"ENSG00000178035","IMPDH2","3","-",49028198,49028322,49027710,49027916,49028430,49028806,"762,672,522","35,27,4","336,475,342","70,62,52",273,149,1.16e-11,4.69e-09,"0.922,0.931,0.986","0.724,0.807,0.782",0.175
"ENSG00000134668","SPOCD1","1","-",31796589,31796715,31794123,31794235,31798206,31798323,"12,531,391,880","122,0,33","432,707,421","102,94,72",275,149,2.97e-11,1.13e-08,"0.848,1.0,0.935","0.696,0.803,0.76",0.175
