"gene_id","M3_1_U87","M3_2_U87","M3_3_U87","LUC_1_U87","LUC_2_U87","LUC_3_U87","M3_U87","LUC_U87","log2FoldChange","pvalue","padj","gene_name","gene_chr","gene_start","gene_end","gene_strand","gene_length","gene_biotype","gene_description","tf_family","M3_1_U87_count","M3_2_U87_count","M3_3_U87_count","LUC_1_U87_count","LUC_2_U87_count","LUC_3_U87_count","M3_1_U87_fpkm","M3_2_U87_fpkm","M3_3_U87_fpkm","LUC_1_U87_fpkm","LUC_2_U87_fpkm","LUC_3_U87_fpkm"
"ENSG00000129158",243.594181005794,259.849747375523,265.19556977069,595.172951636829,652.696635184914,752.832710169171,256.213166050669,666.900765663638,-1.38065683552783,1.86597584133958e-13,5.52976282121099e-12,"SERGEF","11",17788048,18013162,"-",3502,"protein_coding","secretion regulating guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:17499]","-",224,265,252,536,766,856,1.21553023873309,1.30119621235949,1.30337420842867,3.09872162221751,3.38536090659124,3.87136594683778
"ENSG00000124120",4679.40071816041,4284.08885390061,3671.69580527753,1030.44869238615,1560.16650003078,1762.47284016241,4211.72845911285,1451.02934419311,1.53660573986043,1.93851768256459e-13,5.73664718709362e-12,"TTPAL","20",44475886,44494603,"+",7044,"protein_coding","alpha tocopherol transfer protein like [Source:HGNC Symbol;Acc:HGNC:16114]","-",4303,4369,3489,928,1831,2004,11.6087615179549,10.6653658051272,8.97152653358772,2.66724275139774,4.02310478142053,4.50593551909943
"ENSG00000165233",1251.68259972174,1547.33170323991,1609.06359594994,3153.52832583693,3324.83325129443,3516.1509056733,1469.35929963719,3331.50416093489,-1.18092642452298,2.23268510499436e-13,6.59204629149977e-12,"CARD19","9",93096218,93113283,"+",3081,"protein_coding","caspase recruitment domain family member 19 [Source:HGNC Symbol;Acc:HGNC:28148]","-",1151,1578,1529,2840,3902,3998,7.09933248328728,8.80700735011015,8.98877502503236,18.6621018953772,19.6014371151374,20.5521704994024
"ENSG00000116661",22.8369544692932,33.3392128708218,25.2567209305419,112.15012708082,187.458563630132,306.937635337664,27.144296090219,202.182108682872,-2.89640375170297,2.2338474891951e-13,6.59204629149977e-12,"FBXO2","1",11637018,11655785,"-",3416,"protein_coding","F-box protein 2 [Source:HGNC Symbol;Acc:HGNC:13581]","-",21,34,24,101,220,349,0.116824874562078,0.171148900416707,0.127255951765284,0.598600983967882,0.996775065913958,1.61813282378323
"ENSG00000111581",3830.08350670717,4137.00409123521,4105.26951458516,2084.21572802673,1866.91687688009,1917.26087402896,4024.11903750918,1956.13115964526,1.04097473163426,2.26212562772894e-13,6.66613205669183e-12,"NUP107","12",68686734,68745809,"+",8320,"protein_coding","nucleoporin 107 [Source:HGNC Symbol;Acc:HGNC:29914]","-",3522,4219,3901,1877,2191,2180,8.04451592970062,8.71965410170824,8.49253504672002,4.5674611388956,4.07578623400902,4.14992043295916
"ENSG00000114861",2645.82429637097,2526.91622259141,2540.40518026367,1291.39205737618,950.074083852714,1063.28825536744,2571.04856640868,1101.58479886544,1.22368890394196,2.29330921619896e-13,6.74856021590425e-12,"FOXP1","3",70952817,71583993,"-",36714,"protein_coding","forkhead box P1 [Source:HGNC Symbol;Acc:HGNC:3823]","Fork",2433,2577,2414,1163,1115,1209,1.25934376411408,1.20696804803832,1.19094110737699,0.641330546449077,0.470040750129467,0.521556305105272
"ENSG00000185862",251.206499162225,277.49991889537,307.290104654926,79.9486054437531,92.025113054792,74.7555845378266,278.66550757084,82.2431010121239,1.75946759648161,2.35619483031499e-13,6.923917423741e-12,"EVI2B","17",31303766,31314112,"-",2072,"protein_coding","ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500]","-",231,283,292,72,108,85,2.11863488732849,2.34860371056726,2.55257096040906,0.703520342945394,0.806726552118078,0.649734274863784
"ENSG00000196865",2578.40090698544,2498.47983514277,2277.31433723719,1233.65139788902,1085.55550029449,1058.01139057653,2451.39835978846,1125.73942958668,1.1232992523449,2.48734012811755e-13,7.2990926580835e-12,"NHLRC2","10",113854661,113917194,"+",11223,"protein_coding","NHL repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:24731]","-",2371,2548,2164,1111,1274,1203,4.01473127988069,3.90394345766364,3.49247267806505,2.00419055275569,1.75692333862137,1.69770906308355
"ENSG00000150593",2945.96712653882,2583.78899748869,2244.69107270191,1095.96213295812,1202.29106037326,1028.1091567614,2591.48239890981,1108.78745003092,1.22464204177999,2.52658377648912e-13,7.40391237486931e-12,"PDCD4","10",110871795,110900006,"+",4547,"protein_coding","programmed cell death 4 [Source:HGNC Symbol;Acc:HGNC:8763]","-",2709,2635,2133,987,1411,1169,11.3218642014567,9.96480314412119,8.49670666111392,4.39466842186936,4.80279894346292,4.07189114756533
"ENSG00000187720",1161.42225586691,2112.13719187501,928.184494197414,5186.66577816348,7399.50075710939,4475.66082015294,1400.58131397978,5687.27578514194,-2.02149273160121,2.56234678994426e-13,7.49825465230066e-12,"THSD4","15",71096952,71783383,"+",15837,"protein_coding","thrombospondin type 1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25835]","-",1068,2154,882,4671,8684,5089,1.28154017856416,2.33876098562146,1.00874267050011,5.97132714649636,8.48670771005399,5.08939474257816
"ENSG00000152782",200.095220111902,241.21901077124,198.896677328017,594.062554338999,673.146660308201,518.012226973881,213.403636070387,595.073813873693,-1.47876147935353,2.6108808277712e-13,7.6296546693047e-12,"PANK1","10",89579497,89645572,"-",7638,"protein_coding","pantothenate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8598]","-",184,246,189,535,790,589,0.457796069506768,0.553819841891833,0.448194862324943,1.41810387129017,1.60080998350237,1.22135592458445
"ENSG00000089006",5423.23294944596,5073.44374687153,5714.3331105351,2729.3565580659,2684.91788181157,2616.44545882393,5403.66993561753,2676.90663290047,1.01340050020612,2.7702745917803e-13,8.08419992331887e-12,"SNX5","20",17941597,17968980,"-",7953,"protein_coding","sorting nexin 5 [Source:HGNC Symbol;Acc:HGNC:14969]","-",4987,5174,5430,2458,3151,2975,11.9163232711869,11.1868676531336,12.3666927500107,6.25726878419859,6.13210761112771,5.92464851164612
"ENSG00000133302",826.480256983944,961.934347831653,890.299412801601,370.872697475188,305.89829246917,391.367471992151,892.904672539066,356.046153978836,1.32737271767775,2.77655669249793e-13,8.0912944058355e-12,"SLF1","5",94618347,94739436,"+",7185,"protein_coding","SMC5-SMC6 complex localization factor 1 [Source:HGNC Symbol;Acc:HGNC:25408]","-",760,981,846,334,359,445,2.0101141024163,2.34776861758904,2.13269285676617,0.941138649761606,0.773321390164602,0.980934120586849
"ENSG00000101220",1228.84564525244,1117.84419625697,1258.62659303867,549.646662425802,422.633852547934,517.13274950873,1201.77214484936,496.471088160822,1.27650517066641,2.90051220150832e-13,8.44081189278274e-12,"C20orf27","20",3753508,3768387,"-",2415,"protein_coding","chromosome 20 open reading frame 27 [Source:HGNC Symbol;Acc:HGNC:15873]","-",1130,1140,1196,495,496,588,8.89191288178222,8.11709772206501,8.97013064443293,4.14975042867791,3.17875377014943,3.8562643161634
"ENSG00000112118",8796.57736676726,10471.4545366914,9929.04841581928,4831.33864285791,3692.9337035136,3322.6658633401,9732.36010642597,3948.97940323721,1.30161112722875,2.93600983838858e-13,8.53229636436824e-12,"MCM3","6",52264009,52284881,"-",3650,"protein_coding","minichromosome maintenance complex component 3 [Source:HGNC Symbol;Acc:HGNC:6945]","-",8089,10679,9435,4351,4334,3778,42.1149085152815,50.3095902610061,46.8202538259936,24.1340458492618,18.3775828536145,16.3936512470011
"ENSG00000147443",31.5367466480715,9.80565084435936,21.0472674421182,159.897210887506,120.143897599312,203.159294449858,20.796554978183,161.066800978892,-2.96239737310661,2.99948053730931e-13,8.70470795157542e-12,"DOK2","8",21908873,21913860,"-",2211,"protein_coding","docking protein 2 [Source:HGNC Symbol;Acc:HGNC:2991]","-",29,10,20,144,141,231,0.249254579346076,0.0777721877009966,0.163842277713784,1.31858358261679,0.987012645754396,1.65474028492086
"ENSG00000188985",814.518042738124,791.3160231398,751.387447683621,315.352832583693,357.023355277388,321.009274780079,785.740504520515,331.128487547053,1.24577024344883,3.07265028604456e-13,8.89424066499715e-12,"DHFRP1","18",26170726,26171284,"-",559,"processed_pseudogene","dihydrofolate reductase pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:2862]","-",749,807,714,284,419,365,25.4626675914933,24.8241727646818,23.1350865010712,10.2858561609405,11.6009768982185,10.341598177291
"ENSG00000068366",16791.6863790646,15451.7446005415,15646.5386164707,7812.7553875312,8332.53315335937,6903.89810143457,15963.3231986923,7683.06221410838,1.05500578732664,3.07325625757362e-13,8.89424066499715e-12,"ACSL4","X",109624244,109733403,"-",6415,"protein_coding","acyl-CoA synthetase long chain family member 4 [Source:HGNC Symbol;Acc:HGNC:3571]","-",15441,15758,14868,7036,9779,7850,45.7417370433445,42.2393759908774,41.9798241928474,22.2056292619316,23.5933783536172,19.3811524964732
"ENSG00000118596",2242.37143408012,1925.82982583218,1474.36108432038,5981.71024340969,5583.70894303752,4158.16945523346,1880.85411474423,5241.19621389356,-1.47845543870745,3.16577087543988e-13,9.14938264977542e-12,"SLC16A7","12",59596067,59789855,"+",13665,"protein_coding","solute carrier family 16 member 7 [Source:HGNC Symbol;Acc:HGNC:10928]","-",2062,1964,1401,5387,6553,4728,2.8675626534294,2.47141060345085,1.85700564109503,7.98125623977502,7.42203296267409,5.47992272746946
"ENSG00000172346",96.7851879889092,80.4063369237468,99.9745203500616,308.690448796713,309.306629989718,569.021919952633,92.3886817542392,395.672999579688,-2.10038921994333,3.20950764969667e-13,9.26304467414517e-12,"CSDC2","22",41560763,41577741,"+",3250,"protein_coding","cold shock domain containing C2 [Source:HGNC Symbol;Acc:HGNC:30359]","CSD",89,82,95,278,363,647,0.520403892510786,0.433853943832803,0.529450018806026,1.73179048658989,1.72868399431306,3.15302578510042
"ENSG00000182512",3225.44795028207,3736.93353678535,3881.1161163266,1700.01826297758,1752.73756994173,1544.36242880498,3614.49920113134,1665.70608724143,1.1177665611582,3.21880456363218e-13,9.2771334275001e-12,"GLRX5","14",95533503,95544724,"+",2845,"protein_coding","glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134]","-",2966,3811,3688,1531,2057,1756,19.8117466948035,23.0340198243694,23.4797444284859,10.8949899655456,11.1903679772462,9.77572201865475
"ENSG00000167470",2136.88645391243,2929.92847229458,3080.267590154,6603.53273019444,6360.80989772243,6576.73248439844,2715.69417212034,6513.6917041051,-1.26203441626555,3.22539085955486e-13,9.28338182878179e-12,"MIDN","19",1248553,1259140,"+",4492,"protein_coding","midnolin [Source:HGNC Symbol;Acc:HGNC:16298]","-",1965,2988,2927,5947,7465,7478,8.31297927538347,11.4381003859445,11.8023285054062,26.8035368850681,25.7206779343428,26.3664898229475
"ENSG00000173083",666.621575698891,469.690675444813,516.710415704003,1807.72680086708,1267.9015576438,1530.29078936257,551.007555615902,1535.30638262448,-1.4784073985628,3.35222837897899e-13,9.63524903840323e-12,"HPSE","4",83292461,83335153,"-",4721,"protein_coding","heparanase [Source:HGNC Symbol;Acc:HGNC:5164]","-",613,479,491,1628,1488,1740,2.46751820066357,1.74467513357989,1.88378882152469,6.98158957950555,4.87821882328587,5.83743221521089
"ENSG00000014138",523.075004749049,640.309000136666,712.450002915702,252.060186607388,201.091913712323,178.533925425633,625.278002600472,210.562008581781,1.573444474944,3.3656569190273e-13,9.66063080951948e-12,"POLA2","11",65261762,65305589,"+",5726,"protein_coding","DNA polymerase alpha 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:30073]","-",481,653,677,227,236,203,1.59634818699542,1.96098781829389,2.14151957622288,0.802617136701761,0.637900593416196,0.561501986308285
"ENSG00000157150",1492.01435866049,1210.99787927838,967.121938965333,3539.94658548173,3041.08915270882,2969.11592234944,1223.37805896807,3183.38388684667,-1.37965794721373,3.48771380268359e-13,9.9853436319582e-12,"TIMP4","3",12153051,12159351,"-",1650,"protein_coding","TIMP metallopeptidase inhibitor 4 [Source:HGNC Symbol;Acc:HGNC:11823]","-",1372,1235,919,3188,3569,3376,15.8017089322819,12.8705193426379,10.0882605656708,39.1172470711965,33.4776489206707,32.4059752837074
"ENSG00000035928",4429.28169302053,4418.42627046833,3188.66101748091,1594.53051968374,1590.84153771571,1073.84198494925,4012.12299365659,1419.73801411623,1.49903059903208,3.4882881470931e-13,9.9853436319582e-12,"RFC1","4",39287456,39366375,"-",6719,"protein_coding","replication factor C subunit 1 [Source:HGNC Symbol;Acc:HGNC:9969]","-",4073,4506,3030,1436,1867,1221,11.5197660602558,11.5318664588943,8.16813131683497,4.32696829934386,4.30062944173078,2.8781778429724
"ENSG00000131351",992.86378240308,969.778868507141,1050.2586453617,450.821302918941,316.123305030813,405.439111434565,1004.30043209064,390.794573128107,1.36358312524891,3.58573906135755e-13,1.02503351589365e-11,"HAUS8","19",17049729,17075625,"-",5533,"protein_coding","HAUS augmin like complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:30532]","-",913,989,998,406,371,461,3.13576853496514,3.073609427613,3.2670410760268,1.48559106255558,1.03778069182848,1.31961382820869
"ENSG00000184524",1258.20744385582,764.84076586003,1135.50007850228,3141.3139555608,2603.11778131842,3018.36666039789,1052.84942940604,2920.93279909237,-1.47242045498973,3.6044414252948e-13,1.02897987482159e-11,"CEND1","11",787104,790123,"-",1649,"protein_coding","cell cycle exit and neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:24153]","-",1157,780,1079,2829,3055,3432,13.3335745655432,8.13367856066614,11.8518327116787,34.7333127147674,28.6736451151391,32.9634930326469
"ENSG00000169241",2639.29945223688,2233.72726234506,2491.9964651468,972.708032898996,1024.20542492463,1219.8352441643,2455.00772657625,1072.24956732931,1.19453657251645,3.68865570858602e-13,1.05159219936365e-11,"SLC50A1","1",155135344,155138857,"+",2340,"protein_coding","solute carrier family 50 member 1 [Source:HGNC Symbol;Acc:HGNC:30657]","-",2427,2278,2368,876,1202,1387,19.7100537940649,16.7398252718686,18.3294977270858,7.57917898807326,7.9502531418897,9.38787301205195
"ENSG00000133169",1046.1500094981,984.48734477368,698.769279078325,2874.81860408162,4076.37167457523,2160.87613187576,909.802211116701,3037.35547017754,-1.73926702445109,3.7384325968121e-13,1.06433885218996e-11,"BEX1","X",103062651,103064240,"-",864,"protein_coding","brain expressed X-linked 1 [Source:HGNC Symbol;Acc:HGNC:1036]","-",962,1004,664,2589,4784,2457,21.1590039785551,19.9817273420059,13.9199944028193,60.6669585239682,85.6978201955776,45.0399621301897
"ENSG00000163788",1363.69242402351,1188.44488233635,1025.00192443116,505.230770512606,502.729784280808,437.979777645149,1192.37974359701,481.980110812854,1.30711640702891,3.79254752845993e-13,1.07828438593331e-11,"SNRK","3",43286512,43424764,"+",6981,"protein_coding","SNF related kinase [Source:HGNC Symbol;Acc:HGNC:30598]","-",1254,1212,974,455,590,498,3.41360911225768,2.98536914614478,2.52712103458331,1.31955553668529,1.30805715438373,1.12984354158572
"ENSG00000143322",11657.721519563,9324.19338790132,6185.79190123855,3226.8145474937,2656.79909726705,1777.42395706997,9055.90226956762,2553.67920061024,1.82651729771705,3.80475803189714e-13,1.08029420281339e-11,"ABL2","1",179099327,179229684,"-",13257,"protein_coding","ABL proto-oncogene 2, non-receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:77]","-",10720,9509,5878,2906,3118,2021,15.3667993208386,12.3339632294535,8.03098933573201,4.43796904108708,3.64018286848641,2.4145025028317
"ENSG00000159388",442.601927095349,292.208395161909,245.200665700677,1204.78106814545,900.65318980477,1089.67257932197,326.670329319312,1065.03561242406,-1.70531171404688,3.84109563600205e-13,1.08913981657273e-11,"BTG2","1",203305491,203309602,"+",2757,"protein_coding","BTG anti-proliferation factor 2 [Source:HGNC Symbol;Acc:HGNC:1131]","-",407,298,233,1085,1057,1239,2.80537894886007,1.85862834559511,1.53074862738241,7.96758832760247,5.93376808091192,7.11772398943653
"ENSG00000247157",15.2246363128621,22.5529969420265,11.575997093165,85.5005919329026,142.298091482873,217.230933892273,16.4512101160179,148.343205769349,-3.17032062951618,4.15880338306466e-13,1.17763635958991e-11,"LINC01252","12",11548030,11590369,"+",3793,"lincRNA","long intergenic non-protein coding RNA 1252 [Source:HGNC Symbol;Acc:HGNC:27888]","-",14,23,11,77,167,247,0.0701421515957567,0.104269682603712,0.0525284476176765,0.410999976546269,0.681437415097269,1.03138476799952
"ENSG00000268858",662.271679609502,906.042138018805,610.370755821429,219.858664970321,276.075339164376,180.292880355935,726.228191149912,225.408961496877,1.68761779466584,4.20927574479379e-13,1.19032426209774e-11,"AL118506.1","20",63861212,63864293,"-",3082,"antisense","novel transcript, antisense to ABHD16B","-",609,924,580,198,324,205,3.75507442362676,5.15528162473649,3.40863173417589,1.30066804480949,1.62706432445359,1.05348372176639
"ENSG00000177706",4797.93538659626,6412.89565221102,6936.12698555006,14683.8938665026,14400.2260243147,13773.4965817283,6048.98600811912,14285.8721575152,-1.23977054505296,4.22954450548263e-13,1.19444838178354e-11,"FAM20C","7",192969,260745,"+",4629,"protein_coding","FAM20C, golgi associated secretory pathway kinase [Source:HGNC Symbol;Acc:HGNC:22140]","-",4412,6540,6591,13224,16900,15661,18.1126591146489,24.2942572440084,25.7898522821553,57.8375082430441,56.5056494287389,53.5844665414856
"ENSG00000276600",972.201775978481,781.510372295441,790.32489245154,2042.02063070919,2142.14013166433,1780.06238946542,848.012346908487,1988.07438394631,-1.22945505562926,4.25549490446381e-13,1.20016380453274e-11,"RAB7B","1",205976740,206003461,"-",3686,"protein_coding","RAB7B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:30513]","-",894,797,751,1839,2514,2024,4.60909944609756,3.71805704515741,3.6903650609727,10.1009056147957,10.5560706773263,8.69684600254044
"ENSG00000186283",816.692990782818,1053.1269006842,843.995424428941,2268.54167946649,2107.20467207871,1962.99370221681,904.605105298652,2112.91335125401,-1.22329541995808,4.50681718674003e-13,1.26933962346642e-11,"TOR3A","1",179081377,179098023,"+",3917,"protein_coding","torsin family 3 member A [Source:HGNC Symbol;Acc:HGNC:11997]","-",751,1074,802,2043,2473,2232,3.64351243541033,4.71480535423575,3.70856179949184,10.5596302075028,9.77153724444243,9.025000224961
